name,wording,uid,voice,tags
dlg_darksword_summon_onethird_info_01,The Still-Wanting-To-Summon-Itself Evil had by now sacrificed a good third of the necessary heroes. His summoning would not be long in coming!,3984,1,
dlg_darksword_summon_onethird_info_02,"Thalya, stop your reprehensible conduct immediately! Human sacrifice, how could you! That is pure Evilness and totally despicable!",6224,3,
dlg_darksword_summon_twothird_info_01,"A good two-thirds of the needed heroes had been sacrificed. The Soon-To-Summon-Itself Evil was already rubbing its hands. Ha, it would wipe the floor with Tanos!",6223,1,
dlg_darksword_summon_twothird_info_02,"This is where your abominable deeds end! Die, blasphemous abomination!",6225,3,
dlg_darksword_townportal_00_info_01,"That was not all, Thalya! Feel my anger! I will open another gate to Valhalla!",3979,3,
dlg_darksword_townportal_00_info_02,This Tanos really didn’t do things by halves. A portal opened in the Surprised Evil’s Dungeon. Soon it would bring new heroes into the Dungeon.,6219,1,
dlg_darksword_townportal_00_info_03,"Crap, damn it! Go, beat them, kill them, make them fill out tax returns!",6220,2,
dlg_darksword_townportal_01_info_01,"You think that was it, Thalya? Ha, Valhalla has more of those to offer! Take that!",3983,3,
dlg_darksword_townportal_01_info_02,"And again Tanos opened a gate to Valhalla, which brought EVEN MORE heroes into the Perplexed-Looking Evil’s Dungeon.",6221,1,
dlg_darksword_townportal_01_info_03,"Psh, we can take them. Go, bite their noses off, twist their ears, fart in their faces!",6222,2,
dlg_darksword_townportal_02_info_01,That wasn’t everything! Time for another portal to Valhalla!,3986,3,
dlg_darksword_townportal_02_info_02,"And another portal opened in the Dungeon. The Briefly-Hesitating Evil looked a little confused, but then shrugged.",6226,1,
dlg_darksword_wave_incomming_info_random_01,The power of Good is growing! Soon I will bring new heroes from Valhalla!,3970,3,
dlg_darksword_wave_incomming_info_random_02,"The gates of Valhalla are already opening! Watch and wonder, Thalya!",6206,3,
dlg_darksword_wave_incomming_info_random_03,Soon new troops will arrive from Valhalla!,6207,3,
dlg_darksword_wave_incomming_info_random_04,The gates of Valhalla are opening!… any time… now!,6208,3,
dlg_darksword_wave_incomming_info_random_05,My power is growing. Soon the troops from Valhalla shall rise!,6209,3,
dlg_darksword_wave_spawning_info_random_01,"Troops from Valhalla, chasten the evil!",3971,3,
dlg_darksword_wave_spawning_info_random_02,"Heroes of Valhalla, destroy the dark brood!",6211,3,
dlg_darksword_wave_spawning_info_random_03,"You brave men and women of Valhalla, destroy our enemies!",6212,3,
dlg_darksword_wave_spawning_info_random_04,Warriors of Valhalla rise!,6213,3,
dlg_darksword_wave_spawning_info_random_05,"Troops of Valhalla, destroy the evil!",6214,3,
dlg_daynight_defense_info_01,"We should take advantage of the opportunity and attack them now, while they’re all asleep!",5304,2,
dlg_daynight_defense_info_02,"That would be unwise, I would suggest something else.",5333,9,
dlg_daynight_defense_info_03,"What now, do you want to talk things out again or do you have some other hippie hogwash you want to share?",5334,2,
dlg_daynight_defense_info_04,Not this time. I wanted to suggest that we focus on defending the Dungeon and build a few defenses. Otherwise they'll overrun us at daybreak.,5335,9,
dlg_daynight_defense_info_05,That… that doesn’t sound like a bad idea! But attack is the best defense!,5336,2,
dlg_daynight_diggingheroes_fallback_info_01,This entrance seem to be buried. The Work-Shy Evil decided it wasn't worth the effort and just passed on by.,5155,1,
dlg_daynight_eg_fistsleepingguardcontact_info_01,"Even though the heroes of Lakesville were indeed getting their beauty sleep, it was doubtful that they would sleep through any violence directed their way. And it was also likely that the destruction of any buildings or the like would make a perfect alarm clock!",4067,1,
dlg_daynight_eg_fistsleepingguardcontact_info_02,"Right then, just hit 'em hard enough and they'll close their little eyes again. Ha ha ha!",5345,2,
dlg_daynight_eg_fistsleepingguardcontact_info_03,You are so evil!,5346,9,
dlg_daynight_eg_fistsleepingguardcontact_info_04,I know. Thanks for the compliment!,5347,2,
dlg_daynight_eg_foundironhide_end_01,"The All-Crushing Evil simply plowed right through the Ironhides’ weedy guards. Thoroughly impressed, they happily joined the Evilest-Of-All-Evils Evil’s army!",4071,1,
dlg_daynight_eg_foundironhide_end_02,"Simply let themselves be captured, tsk tsk tsk. Losers!",5356,2,
dlg_daynight_eg_foundironhide_end_03,"Saying something like that now was rather amusing, considering that in the future… but I digress. On we go!",5363,1,
dlg_daynight_eg_foundironhide_start_01,"Hmm, those are a couple of the Ironhides I sent to scout around. They've been captured. We should free them! Then I can punish them for failing!",4070,2,
dlg_daynight_eg_foundironhide_start_02,Great plan. Although it looks like those guards are full to the eyebrows with caffeine. None of them are going to be sleeping tonight!,5424,1,
dlg_daynight_eg_survivesecondnight_idle_01,"Whew, days like these are hard on the nerves. We'd be better off concentrating on the defences for now.",4069,2,
dlg_daynight_eg_survivesecondnight_idle_02,That sounded like a great plan. Yet the Underground wasn't necessarily safe. May be those sneaky little heroes still had an ace up their sleeves.,5351,1,
dlg_daynight_eg_survivesecondnight_idle_03,And just what is that supposed to mean? Do you always have to be so vague?,5352,2,
dlg_daynight_eg_survivesecondnight_idle_04,"Of course, this is the bit where I ramp up the excitement. I mean, how boring would it be if I were just to reveal everything right now?",5353,1,
dlg_daynight_eg_survivesecondnight_idle_05,Extremely un boring?,5354,2,
dlg_daynight_eg_survivesecondnight_idle_06,Just go with it!,5355,1,
dlg_daynight_holocorn_found_info_01,The Exploring Evil's Little Snots had discovered a scroll in theUnderground. Now it only needs to be taken to a Lecture Hall!,5800,1,
dlg_daynight_holocorn_idle_01,"The digging in the Dungeon had paid off, for the Truffle-Pig Evil’s Little Snots had found a Scroll. Now it only needed to be taken to a Lecture Hall so it could be used!",5801,1,
dlg_daynight_holocorn_idle_02,The Excavation-Crazy Evil had uncovered an underground room containing a scroll. This needed to be taken to a Lecture Hall as quickly as possible.,5802,1,
dlg_daynight_intro_01,"Thalya and the Truly-Offensive Evil’s armies continued marauding and running through the fields of wheat. Somewhere behind them, Tanos picked up their trail, but he had no inkling of the Corrupting Evil’s true destination. Termite Island!",4059,1,
dlg_daynight_intro_02,"A fleet would be needed to get to Termite Island and, as everyone knew, the Two-Left-Hands Evil and its creatures were not exactly gifted ship builders. And so it was that the Horde stood before the gates of fantastic Lakesville…",5312,1,
dlg_daynight_intro_03,"The inhabitants of Lakesville worshipped the sun and had even erected a number of Temples that captured the sunlight. The light they collected strengthened the inhabitants of Lakesville in a truly unpleasant manner, which made them dangerous opponents indeed!",5313,1,
dlg_daynight_intro_04,"On top of that, sunshine made them a little over the top in the gung-ho department! A number of battle-hungry troops had already rushed out to head for the dungeon.",5314,1,
dlg_daynight_intro_07,"What? Alert! Come, creatures of Evil, prepare to defend against intruders! Beat them, break their legs, pick their noses!",5317,2,
dlg_daynight_intro_08,Sit down in a circle!,5318,9,
dlg_daynight_intro_09,"Just shut it! Tear out their arms, twist their necks, give ‘em wedgies!",5319,2,
dlg_daynight_intro_10,Battle began in the Underground. Meanwhile the heroes on the surface continued to bathe in the sunlight!,5320,1,
dlg_daynight_intro_11,It’s getting to be about time for night to fall!,5321,2,
dlg_daynight_intro_12,"What? Night? Hmm… Okay. Night slowly fell over Lakesville as the sun sank and finally disappeared. The sun praisers of Lakesville shivered a little, as they were used to sizzling in the sun. At the same time they were overcome with a deep fatigue that led the Overworld guards to fall asleep. Only a few heroes were still on their feet!",5322,1,
dlg_daynight_intro_13,"Excellent. Finally, this narrator does something useful for a change!",5323,2,
dlg_daynight_intro_14,"Hm… Ungrateful lot, fine then… *harrumph* The night wouldn’t last forever, though, and daybreak was approaching fast. It seems the days just flew by in Lakesville. Must be all that fresh sea air!",5324,1,
dlg_daynight_itwillbeday_info_random_01,The sun would soon be rising!,4066,1,
dlg_daynight_itwillbeday_info_random_02,Sunrise was approaching fast!,5358,1,
dlg_daynight_itwillbeday_info_random_03,Night would soon be over!,5359,1,
dlg_daynight_itwillbeday_info_random_04,The night was almost over!,5360,1,
dlg_daynight_itwillbeday_info_random_05,Sunrise approached!,5361,1,
dlg_daynight_itwillbeday_info_random_06,The sun would soon rise!,5362,1,
dlg_daynight_itwillbenight_info_random_01,Soon night would fall.,5348,1,
dlg_daynight_itwillbenight_info_random_02,It would soon be night!,5326,1,
dlg_daynight_itwillbenight_info_random_03,The sun began to sink. Soon it would be nightfall!,5327,1,
dlg_daynight_itwillbenight_info_random_04,The sun slowly began to sink beneath the horizon. It would soon be night!,5328,1,
dlg_daynight_itwillbenight_info_random_05,Nightfall approached!,5329,1,
dlg_daynight_itwillbenight_info_random_06,Night slowly fell on Lakesville!,5330,1,
dlg_daynight_itwillbenight_info_random_07,Soon it would be night!,5331,1,
dlg_daynight_itwillbenight_info_random_08,Soon night would descend upon the land!,5332,1,
dlg_daynight_lecture_info_01,"In order to be able to defeat Lakesville’s daylight active heroes, the Hardhearted Evil would have to use the Lecture Hall. There, Scrolls could be examined which would make things already researched even better!",5426,1,
dlg_daynight_lecture_info_02,Sounds pretty damn sensible to me. We could use all the help we can get against these sunbathing goody two-shoes!,5427,2,
dlg_daynight_lg_upgradediggingheros_start_01,"Having been slaughtered a number of times at the buried entrance to the Dungeon, the heroes excavation team decided they'd had enough. What? No, of course they didn't give up, but instead did that what every pitiful hero does. They called for reinforcements. The reinforced troop would work much more quickly. But probably die just as quickly!",4077,1,
dlg_daynight_lg_upgradediggingheros_start_random_01,"One of these reinforced excavation troops set out for the buried entrance in an attempt to underhandedly dig it free! Naturally, this had to be prevented!",4114,1,
dlg_daynight_lg_upgradediggingheros_start_random_02,"And once again, one of these reinforced wrecking crews was on its way to dig out the old entrance. It would definitely be better if that could be prevented!",5389,1,
